-3.910024573580195 0.00105642 -.6390192318773214 0.000364039 .8786919340607440
-3.222253782515341 0.00170156 -.6387455297367558 0.00153116 .8803702841889179
-2.817205191628339 0.00234309 -.6375359253554727 0.00352751 .8809269101126972
-2.528975730362995 0.00311136 -.6389205078545539 0.006391 .8810416479943408
-2.304816325768967 0.00402396 -.6376080679003111 0.0101862 .8811095019399318
-2.121131876167298 0.00515907 -.6390050799932148 0.0149842 .8811112187581776
-1.965311727396165 0.00657298 -.6377509943697622 0.0208697 .8811084419897401
-1.829819939015386 0.00838347 -.6390828924537737 0.0279355 .8810837043304622
-1.709791728186839 0.0107251 -.6378973541690537 0.0362848 .8810607035623349
-1.601903103050000 0.013836 -.6391381664157214 0.0460283 .8810296889822165
-1.503781475697366 0.0180614 -.6380126499151743 0.0572854 .8810031734912069
-1.413673564952656 0.0240234 -.6391570110073654 0.0701816 .8809751111452748
-1.330246576124053 0.0328312 -.6380836961243581 0.0848489 .8809530370606730
-1.252463218178985 0.0468294 -.6391413209153057 0.101424 .8809322238969544
-1.179499914976330 0.0717432 -.6381182686326283 0.120046 .8809173533281447
-1.110691447704454 0.126629 -.6391071097568513 0.140859 .8809041603597454
-1.045492395587235 0.334961 -.6381293192001759 0.164006 .8808958084043606
-.9834496037538202 1 -.6389983808499156 0.189627 .8808923653133005
-.9241820951086669 0.236764 -.6379803173047819 0.217861 .8809043257153419
-.8673661314976973 0.146566 -.6389062994283399 0.248832 .8809161650954842
-.8127239141754796 0.1122 -.6379389222566833 0.282649 .8809305420286504
-.7600149058084037 0.0944249 -.6387640512749157 0.319395 .8809486989856279
-.7090290731896353 0.0837427 -.6376450394867277 0.359117 .8809815642248571
-.6595815587271786 0.0766821 -.6382060584767028 0.401806 .8810373294827590
-.6115084293439093 0.0716425 -.6366211680258931 0.447378 .8811373578031816
-.5646632478350813 0.0677507 -.6365373491967824 0.495651 .8813025655569949
-.5189142789806474 0.0644679 -.6338409154825987 0.546315 .8815719325920843
-.4741421903552173 0.0614067 -.6322914680886500 0.5989 .8819872255601000
-.4302381420112816 0.0582819 -.6271107535429195 0.652755 .8826160175461324
-.3871021841225668 0.0548397 -.6222266779488237 0.707016 .8835341374233374
-.3446419000116444 0.0508982 -.6112976139475390 0.760602 .8848567011560908
-.3027712456225162 0.0462752 -.5981379389760921 0.81222 .8867182245390239
-.2614095467300961 0.0409066 -.5720012797028213 0.8604 .8893197031162344
-.2204806229108142 0.0347172 -.5337804683557522 0.903555 .8929078904917621
-.1799120131737785 0.0279161 -.4547970812077094 0.940095 .8978609969323507
-.1396342826283970 0.0207728 -.3063899247603050 0.968562 .9046771926050657
-.9958039297199406E-01 0.0149299 .4780673637711751E-01 0.987889 .9141729457068357
-.5968512215797540E-01 0.0133141 .6491663034274673 0.997752 .9275179408669724
-.1988452052343427E-01 0.0176968 .9868715154163676 1 .9464126584138632
.1988460796242320E-01 0.0177287 1.049020993842807 0.999818 .9694315079745988
.5968520973543549E-01 0.0135268 1.390135420750897 0.997154 .9884138163035217
.9958048082749563E-01 0.015218 -1.169928198124649 0.986938 1.001946973833834
.1396343709037302 0.0209874 -.8217994241098695 0.967366 1.011671287632888
.1799121020141170 0.0280363 -.6730153789156174 0.938743 1.018717876103999
.2204807124659474 0.0347785 -.5926788649377522 0.902121 1.023888070746514
.2614096371557526 0.0409122 -.5532816431811997 0.858942 1.027673146244002
.3027713370818135 0.0462487 -.5261926194304142 0.810782 1.030448997649440
.3446419926766944 0.0508383 -.5122880147972819 0.759214 1.032461779874051
.3871022781762820 0.0547624 -.5007678958738125 0.705699 1.033913270441334
.4302382376494301 0.0581838 -.4954122455812282 0.651523 1.034939024124410
.4741422877887879 0.0612992 -.4898571879786243 0.597762 1.035655891702494
.5189143784386011 0.064346 -.4880070053093641 0.545272 1.036141500929512
.5646633495675846 0.0676224 -.4850777148114591 0.494705 1.036465496832395
.6115085336261672 0.0715009 -.4848096836372693 0.446526 1.036671835520833
.6595816658640316 0.0765323 -.4830918202836830 0.401043 1.036801829114745
.7090291835211098 0.0835747 -.4835511821950531 0.358439 1.036878670333759
.7600150197164950 0.0942384 -.4823705059615123 0.318796 1.036926051325970
.8127240320925139 0.111975 -.4831491283844355 0.282123 1.036954390269010
.8673662539167519 0.146276 -.4821685975472307 0.248374 1.036976703416169
.9241822225967062 0.236288 -.4830743690689703 0.217465 1.036995752639045
.9834497369684460 0.998028 -.4821210070527326 0.189287 1.037018153198893
1.045492535298344 0.334297 -.4830639185472886 0.163716 1.037041060195239
1.110691594822632 0.126377 -.4820761236395272 0.140616 1.037068830482524
1.179500070590679 0.071602 -.4830634027398062 0.119844 1.037099003037309
1.252463383608442 0.0467358 -.4820096061737614 0.101258 1.037135089336421
1.330246752988409 0.0327672 -.4830347041855791 0.0847161 1.037172325015053
1.413673755273124 0.0239747 -.4818988930245579 0.0700779 1.037214632686961
1.503781682042829 0.0180268 -.4829765485973345 0.0572072 1.037255897181688
1.601903328756283 0.0138073 -.4817529205169176 0.0459724 1.037301564324872
1.709791977697688 0.0107052 -.4828983963618995 0.0362481 1.037343078086519
1.829820218436284 0.00836526 -.4815857745933764 0.0279155 1.037389448532230
1.965312045443139 0.00656174 -.4828122683748768 0.0208636 1.037427024797071
2.121132245904871 0.00514672 -.4814169197945091 0.0149899 1.037472905890097
2.304816768081464 0.00401854 -.4827331986175789 0.0102011 1.037502494385178
2.528976281748165 0.00310183 -.4812754279068146 0.006414 1.037556675031785
2.817205924898292 0.00234324 -.4826729269352505 0.00355537 1.037581842157228
3.222254878609129 0.00168949 -.4812189617021561 0.00156476 1.037752115856766
3.910026738894838 0.00110044 -.4822761900843758 0.000391355 1.037902724548214
